entryId,numOfScans,macAddress,ssid,countOfMac,avgStrength,stdDev,avgStrengthNoOutliers,countNoOutliers,stdDevNoOutliers
29,18,bc:22:28:21:09:24,CSE-205,6,-53.17,3.53,-52.0,3,0.0
29,18,7a:ec:99:a0:87:01,Abhishek's A55,17,-49.65,4.87,-48.3,10,2.1
29,18,7a:ae:58:61:a1:27,NK,17,-61.82,2.04,-61.4,10,0.8
29,18,c6:10:ef:ee:57:ec,pixel,16,-76.75,4.24,-75.78,9,2.9
29,18,1a:50:a7:f3:20:79,DoYouKnow ,6,-91.67,1.49,-92.0,3,0.0
29,18,36:20:f9:a1:88:62,CSE OFFICE,1,-64.0,0.0,-64.0,1,0.0
29,18,60:63:4c:31:37:40,CSE-303,12,-66.0,3.19,-66.0,7,0.0
29,18,62:d5:76:41:44:83,Pixel,14,-79.21,4.02,-78.22,9,2.57
29,18,bc:22:28:21:09:22,,5,-67.0,2.53,-66.33,3,1.89
29,18,8e:94:a9:8d:65:5b,vivo Y27s,10,-52.7,2.1,-52.0,6,0.0
29,18,ba:61:33:5d:51:8b,Oggy,14,-62.29,2.12,-61.67,9,0.94
29,18,1e:61:b4:ac:79:f2,CSE-306BL,1,-80.0,0.0,-80.0,1,0.0
29,18,56:f1:5f:2e:f3:7a,Horion_yj,13,-68.31,1.07,-68.25,8,0.66
29,18,e2:fd:30:fe:69:73,Anirban,10,-66.3,0.9,-66.0,6,0.0
29,18,36:62:f9:a1:88:63,CSE OFFICE,11,-87.91,0.29,-88.0,6,0.0
29,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),7,-79.0,4.72,-79.5,4,3.2
29,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,13,-42.0,9.82,-46.0,8,0.0
29,18,34:60:f9:a1:88:63,,10,-86.0,0.0,-86.0,6,0.0
29,18,bc:22:28:21:09:21,,13,-60.77,4.26,-60.0,8,3.46
29,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,9,-62.0,0.0,-62.0,6,0.0
29,18,02:59:d2:85:5e:aa,Omi,9,-94.0,0.0,-94.0,6,0.0
29,18,c6:99:bb:89:07:d5,Z60,9,-94.0,0.0,-94.0,6,0.0
29,18,ee:ec:4e:98:5f:81,,9,-72.0,0.0,-72.0,6,0.0
29,18,0a:54:a5:5f:17:37,Galaxy S22C48A,12,-73.5,4.33,-72.43,7,3.5
29,18,34:0a:33:6a:24:5e,ROOM-713,1,-83.0,0.0,-83.0,1,0.0
29,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,1,-68.0,0.0,-68.0,1,0.0
29,18,12:38:f1:f0:25:6e,OPPO F21 Pro,2,-59.5,2.5,-59.5,2,2.5
29,18,96:21:ee:e2:9f:97,Tanvir,4,-63.0,5.2,-63.0,4,5.2
29,18,8a:c6:f0:bb:61:49,amim,1,-78.0,0.0,-78.0,1,0.0
29,18,18:0f:76:c3:06:8d,CSE-304,1,-69.0,0.0,-69.0,1,0.0
29,18,f4:8c:eb:c5:c7:aa,EMC-504,1,-83.0,0.0,-83.0,1,0.0
29,18,34:60:f9:a1:88:62,,3,-63.0,0.0,-63.0,3,0.0
29,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,3,-59.0,0.0,-59.0,3,0.0
30,18,62:d5:76:41:44:83,Pixel,18,-51.17,6.83,-50.91,11,5.88
30,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-72.83,2.57,-72.36,11,1.72
30,18,1a:aa:2b:0a:98:c9,Ekta hotspot,11,-67.36,1.49,-67.0,6,0.0
30,18,34:60:f9:a1:88:63,,3,-86.0,1.41,-86.0,3,1.41
30,18,bc:22:28:21:09:24,CSE-205,11,-56.27,1.6,-56.0,6,0.0
30,18,bc:22:28:21:09:22,,5,-66.2,1.47,-66.0,3,1.41
30,18,bc:22:28:21:09:21,,1,-67.0,0.0,-67.0,1,0.0
30,18,ba:61:33:5d:51:8b,Oggy,5,-62.2,1.72,-62.0,3,0.82
30,18,7a:ec:99:a0:87:01,Abhishek's A55,6,-49.0,2.71,-50.0,3,0.0
30,18,fe:a6:d1:4e:1c:86,narzo 50,1,-81.0,0.0,-81.0,1,0.0
30,18,1c:61:b4:9c:7a:1a,,1,-73.0,0.0,-73.0,1,0.0
30,18,8a:c6:f0:bb:61:49,amim,2,-66.0,0.0,-66.0,2,0.0
30,18,1e:61:b4:ac:7a:1a,CSE-306BL,1,-74.0,0.0,-74.0,1,0.0
30,18,7a:ae:58:61:a1:27,NK,2,-64.0,2.0,-64.0,2,2.0
30,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,7,-65.14,4.09,-65.5,4,2.96
30,18,c6:10:ef:ee:57:ec,pixel,9,-71.89,5.22,-73.33,6,2.75
30,18,12:38:f1:f0:25:6e,OPPO F21 Pro,7,-59.86,3.09,-61.25,4,1.3
30,18,36:62:f9:a1:88:63,CSE OFFICE,6,-84.0,2.83,-84.0,3,2.83
30,18,96:21:ee:e2:9f:97,Tanvir,13,-64.08,3.2,-63.5,8,2.6
30,18,4e:e8:ef:1a:c1:95,Mahdi,18,-38.28,3.48,-38.55,11,0.89
30,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),8,-75.75,1.39,-76.0,5,0.63
30,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,11,-66.55,1.78,-67.0,6,0.0
30,18,60:63:4c:31:37:48,dlink,18,-85.78,3.17,-85.55,11,2.81
30,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,6,-60.17,3.72,-59.33,3,0.47
30,18,ee:ec:4e:98:5f:81,,2,-82.5,0.5,-82.5,2,0.5
30,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,13,-45.69,2.58,-45.25,8,2.22
30,18,8e:94:a9:8d:65:5b,vivo Y27s,1,-61.0,0.0,-61.0,1,0.0
30,18,02:59:d2:85:5e:aa,Omi,1,-90.0,0.0,-90.0,1,0.0
30,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,15,-60.47,2.03,-59.89,9,1.45
30,18,e2:fd:30:fe:69:73,Anirban,9,-68.0,0.0,-68.0,6,0.0
30,18,0a:54:a5:5f:17:37,Galaxy S22C48A,9,-66.0,0.0,-66.0,6,0.0
30,18,34:60:f9:a1:88:62,,1,-64.0,0.0,-64.0,1,0.0
30,18,30:b5:c2:ea:5b:44,DataLab@BUET,2,-68.0,1.0,-68.0,2,1.0
30,18,24:2f:d0:88:39:a2,,1,-85.0,0.0,-85.0,1,0.0
30,18,1a:50:a7:f3:20:79,DoYouKnow ,2,-89.5,2.5,-89.5,2,2.5
30,18,60:63:4c:31:37:40,CSE-303,1,-62.0,0.0,-62.0,1,0.0
30,18,18:0f:76:c3:06:8d,CSE-304,1,-69.0,0.0,-69.0,1,0.0
30,18,00:22:b0:05:f3:bc,CSE-204,1,-67.0,0.0,-67.0,1,0.0
30,18,36:62:f9:a1:88:57,CSE OFFICE,3,-91.0,0.0,-91.0,3,0.0
30,18,34:60:f9:a1:88:57,,3,-92.0,0.0,-92.0,3,0.0
31,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-73.56,3.72,-74.55,11,2.35
31,18,60:63:4c:31:37:40,CSE-303,18,-75.17,3.99,-76.91,11,1.68
31,18,1e:61:b4:ac:7a:1a,CSE-306BL,1,-85.0,0.0,-85.0,1,0.0
31,18,c6:10:ef:ee:57:ec,pixel,16,-74.88,6.48,-73.33,9,4.52
31,18,12:38:f1:f0:25:6e,OPPO F21 Pro,18,-58.33,4.84,-58.91,11,2.35
31,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,16,-67.19,3.15,-67.67,9,0.94
31,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,18,-73.78,4.85,-75.18,11,3.38
31,18,5a:d6:bc:29:37:4c,AndroidAP,16,-76.19,2.65,-75.56,9,1.26
31,18,b6:aa:61:51:66:ce,Thuja,1,-76.0,0.0,-76.0,1,0.0
31,18,36:62:f9:a1:88:63,CSE OFFICE,8,-88.0,3.28,-87.8,5,1.83
31,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),17,-85.53,3.45,-86.9,10,1.92
31,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,3,-67.0,0.0,-67.0,3,0.0
31,18,62:d5:76:41:44:83,Pixel,8,-81.12,5.09,-81.0,5,1.9
31,18,bc:22:28:21:09:24,CSE-205,5,-65.0,2.45,-65.33,3,1.25
31,18,bc:22:28:21:09:22,,16,-68.38,2.0,-68.0,9,0.0
31,18,7a:ae:58:61:a1:27,NK,6,-72.17,1.21,-73.0,3,0.0
31,18,10:62:eb:77:b7:42,CSE-G04,11,-70.82,0.57,-71.0,6,0.0
31,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,15,-71.13,4.08,-72.22,9,3.36
31,18,96:21:ee:e2:9f:97,Tanvir,8,-66.88,5.28,-69.2,5,0.98
31,18,ba:61:33:5d:51:8b,Oggy,6,-67.67,4.27,-66.33,3,0.47
31,18,36:20:f9:a1:88:62,CSE OFFICE,5,-69.8,3.92,-68.33,3,1.89
31,18,4e:e8:ef:1a:c1:95,Mahdi,12,-67.5,2.63,-68.0,7,0.0
31,18,bc:22:28:21:09:21,,16,-68.06,1.56,-68.0,9,0.0
31,18,7a:ec:99:a0:87:01,Abhishek's A55,16,-63.81,2.83,-64.89,9,1.73
31,18,8e:94:a9:8d:65:5b,vivo Y27s,1,-69.0,0.0,-69.0,1,0.0
31,18,e2:fd:30:fe:69:73,Anirban,1,-74.0,0.0,-74.0,1,0.0
31,18,34:60:f9:a1:88:63,,5,-89.2,2.93,-88.0,3,0.0
31,18,ee:ec:4e:98:5f:81,,10,-83.6,1.2,-84.0,6,0.0
31,18,60:63:4c:31:37:60,CSE-306,3,-87.33,5.19,-87.33,3,5.19
31,18,56:f1:5f:2e:f3:7a,Horion_yj,9,-73.0,0.0,-73.0,6,0.0
31,18,26:e4:72:86:6b:66,Torr20-tab,9,-95.0,0.0,-95.0,6,0.0
31,18,34:0a:33:6a:24:5e,ROOM-713,12,-85.5,2.6,-84.86,7,2.1
31,18,18:0f:76:c3:06:8d,CSE-304,9,-78.0,0.0,-78.0,6,0.0
31,18,1a:50:a7:f3:20:79,DoYouKnow ,5,-91.0,1.9,-91.0,3,0.0
31,18,1c:61:b4:9c:79:f2,,1,-87.0,0.0,-87.0,1,0.0
31,18,06:83:23:26:49:51,realme C55,1,-72.0,0.0,-72.0,1,0.0
31,18,10:62:eb:1a:0c:09,Room 914,1,-81.0,0.0,-81.0,1,0.0
31,18,fe:a6:d1:4e:1c:86,narzo 50,1,-70.0,0.0,-70.0,1,0.0
31,18,da:55:41:3a:44:5b,Ara,3,-63.0,0.0,-63.0,3,0.0
31,18,5c:e8:d3:0a:1e:e0,Free,3,-92.0,0.0,-92.0,3,0.0
31,18,3e:46:39:33:ac:0b,Galaxy A30s40BC,3,-87.0,0.0,-87.0,3,0.0
32,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-77.0,2.43,-77.73,11,1.6
32,18,8a:c6:f0:bb:61:49,amim,1,-72.0,0.0,-72.0,1,0.0
32,18,34:60:f9:a1:88:63,,15,-83.47,3.83,-83.0,9,0.0
32,18,c6:ef:10:ee:57:ec,pixel,1,-60.0,0.0,-60.0,1,0.0
32,18,c6:10:ef:ee:57:ec,pixel,8,-71.25,2.77,-71.2,5,1.6
32,18,ee:ec:4e:98:5f:81,,11,-84.82,2.52,-86.0,6,0.0
32,18,ba:61:33:5d:51:8b,Oggy,18,-42.11,5.54,-41.73,11,4.65
32,18,36:62:f9:a1:88:63,CSE OFFICE,9,-89.33,1.56,-89.5,6,1.12
32,18,4e:e8:ef:1a:c1:95,Mahdi,18,-57.83,3.67,-57.36,11,2.23
32,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,5,-64.0,3.1,-63.0,3,0.0
32,18,02:59:d2:85:5e:aa,Omi,11,-97.18,1.85,-98.0,6,0.0
32,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,2,-66.0,0.0,-66.0,2,0.0
32,18,36:20:f9:a1:88:62,CSE OFFICE,1,-63.0,0.0,-63.0,1,0.0
32,18,62:d5:76:41:44:83,Pixel,17,-75.47,2.48,-75.0,10,1.34
32,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,1,-70.0,0.0,-70.0,1,0.0
32,18,7a:ec:99:a0:87:01,Abhishek's A55,14,-60.29,5.36,-62.11,9,3.54
32,18,00:22:b0:05:f3:bc,CSE-204,4,-67.75,0.43,-67.75,4,0.43
32,18,18:0f:76:c3:06:8d,CSE-304,1,-71.0,0.0,-71.0,1,0.0
32,18,60:63:4c:31:37:40,CSE-303,9,-58.0,0.0,-58.0,6,0.0
32,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),14,-79.5,1.35,-79.22,9,0.42
32,18,36:62:f9:a1:88:57,CSE OFFICE,14,-94.43,0.9,-94.78,9,0.42
32,18,7a:ae:58:61:a1:27,NK,9,-66.0,0.0,-66.0,6,0.0
32,18,1a:50:a7:f3:20:79,DoYouKnow ,5,-87.8,2.23,-87.33,3,1.89
32,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,3,-57.67,2.05,-57.67,3,2.05
32,18,30:b5:c2:ea:5b:44,DataLab@BUET,3,-61.67,1.89,-61.67,3,1.89
32,18,12:38:f1:f0:25:6e,OPPO F21 Pro,2,-60.5,0.5,-60.5,2,0.5
32,18,96:21:ee:e2:9f:97,Tanvir,5,-61.2,2.86,-60.33,3,1.89
32,18,bc:62:ce:6a:3a:2a,RBH 204,1,-70.0,0.0,-70.0,1,0.0
32,18,f4:8c:eb:c5:c7:aa,EMC-504,1,-84.0,0.0,-84.0,1,0.0
32,18,da:55:41:3a:44:5b,Ara,3,-58.0,0.0,-58.0,3,0.0
32,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,3,-60.0,0.0,-60.0,3,0.0
32,18,c2:c4:fb:a2:01:1f,getIP().hackDevice(),3,-60.0,0.0,-60.0,3,0.0
33,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,17,-48.29,7.41,-49.3,10,4.36
33,18,7a:ec:99:a0:87:01,Abhishek's A55,12,-51.83,3.02,-51.71,7,1.39
33,18,7a:ae:58:61:a1:27,NK,11,-63.27,3.57,-63.83,6,1.67
33,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-66.44,7.65,-66.0,11,5.46
33,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,7,-62.29,3.06,-63.25,4,1.3
33,18,4e:e8:ef:1a:c1:95,Mahdi,16,-61.38,3.52,-61.56,9,1.57
33,18,12:38:f1:f0:25:6e,OPPO F21 Pro,13,-51.08,10.02,-53.75,8,6.28
33,18,36:20:f9:a1:88:62,CSE OFFICE,8,-62.25,2.99,-63.4,5,0.49
33,18,60:63:4c:31:37:40,CSE-303,8,-60.5,3.28,-61.6,5,0.49
33,18,bc:22:28:21:09:22,,15,-67.73,3.6,-67.67,9,2.4
33,18,c2:c4:fb:a2:01:1f,getIP().hackDevice(),4,-67.75,0.43,-67.75,4,0.43
33,18,bc:22:28:21:09:21,,14,-68.0,3.89,-68.11,9,1.97
33,18,00:22:b0:05:f3:bc,CSE-204,2,-69.5,0.5,-69.5,2,0.5
33,18,8a:c6:f0:bb:61:49,amim,1,-72.0,0.0,-72.0,1,0.0
33,18,56:f1:5f:2e:f3:7a,Horion_yj,3,-70.33,2.05,-70.33,3,2.05
33,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,5,-67.6,4.03,-67.33,3,1.7
33,18,c6:10:ef:ee:57:ec,pixel,17,-76.65,3.34,-76.8,10,2.09
33,18,ee:ec:4e:98:5f:81,,8,-78.62,4.58,-79.6,5,2.42
33,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),16,-82.12,2.85,-82.44,9,1.5
33,18,36:62:f9:a1:88:63,CSE OFFICE,7,-84.29,1.91,-84.75,4,1.09
33,18,34:60:f9:a1:88:63,,7,-84.86,1.88,-85.75,4,0.43
33,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,6,-61.0,2.08,-61.33,3,0.47
33,18,8e:94:a9:8d:65:5b,vivo Y27s,1,-58.0,0.0,-58.0,1,0.0
33,18,bc:22:28:21:09:24,CSE-205,7,-57.43,3.25,-58.25,4,1.3
33,18,e2:fd:30:fe:69:73,Anirban,3,-68.33,3.68,-68.33,3,3.68
33,18,ba:61:33:5d:51:8b,Oggy,4,-66.5,3.84,-66.5,4,3.84
33,18,62:d5:76:41:44:83,Pixel,14,-76.14,3.85,-76.33,9,2.16
33,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,7,-69.71,2.6,-69.75,4,0.83
33,18,96:26:00:ef:b2:d5,AlAmin,1,-72.0,0.0,-72.0,1,0.0
33,18,3e:4c:aa:f9:d8:98,VoSSS,2,-71.5,3.5,-71.5,2,3.5
33,18,5e:75:bf:7f:f2:e4,realme 9 Pro 5G,1,-77.0,0.0,-77.0,1,0.0
33,18,02:59:d2:85:5e:aa,Omi,1,-83.0,0.0,-83.0,1,0.0
33,18,5a:d6:bc:29:37:4c,AndroidAP,5,-66.6,1.85,-66.67,3,1.25
33,18,34:60:f9:a1:88:62,,5,-63.8,2.04,-63.67,3,0.94
33,18,30:b5:c2:ea:5b:44,DataLab@BUET,2,-70.5,1.5,-70.5,2,1.5
33,18,96:21:ee:e2:9f:97,Tanvir,8,-66.12,8.27,-67.4,5,6.05
33,18,02:df:3b:f6:97:11,CSE 9,1,-71.0,0.0,-71.0,1,0.0
33,18,34:60:f9:a1:8b:8e,,1,-72.0,0.0,-72.0,1,0.0
33,18,1a:50:a7:f3:20:79,DoYouKnow ,2,-85.0,1.0,-85.0,2,1.0
33,18,1c:61:b4:9c:79:f2,,1,-75.0,0.0,-75.0,1,0.0
33,18,f4:8c:eb:c5:c7:aa,EMC-504,1,-85.0,0.0,-85.0,1,0.0
33,18,da:55:41:3a:44:5b,Ara,1,-61.0,0.0,-61.0,1,0.0
33,18,fe:a6:d1:4e:1c:86,narzo 50,1,-68.0,0.0,-68.0,1,0.0
33,18,5a:e6:b4:de:a1:ae,realme 9,1,-69.0,0.0,-69.0,1,0.0
33,18,18:0f:76:c3:06:8d,CSE-304,1,-75.0,0.0,-75.0,1,0.0
34,18,62:d5:76:41:44:83,Pixel,18,-74.78,4.33,-76.18,11,2.52
34,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-65.33,2.58,-65.36,11,0.77
34,18,c2:c4:fb:a2:01:1f,getIP().hackDevice(),3,-59.67,3.3,-59.67,3,3.3
34,18,bc:22:28:21:09:24,CSE-205,8,-59.75,2.33,-60.0,5,2.1
34,18,bc:22:28:21:09:22,,15,-57.4,0.88,-57.67,9,0.67
34,18,bc:22:28:21:09:21,,15,-57.0,0.37,-57.0,9,0.0
34,18,36:20:f9:a1:88:56,CSE OFFICE,1,-77.0,0.0,-77.0,1,0.0
34,18,ba:61:33:5d:51:8b,Oggy,17,-56.47,2.43,-56.9,10,0.3
34,18,7a:ec:99:a0:87:01,Abhishek's A55,18,-57.94,3.72,-58.0,11,0.0
34,18,60:63:4c:31:37:40,CSE-303,14,-61.64,1.17,-61.33,9,0.67
34,18,5a:e6:b4:de:a1:ae,realme 9,1,-69.0,0.0,-69.0,1,0.0
34,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,12,-75.33,2.21,-76.0,7,0.0
34,18,c6:10:ef:ee:57:ec,pixel,18,-66.83,3.47,-66.36,11,2.71
34,18,36:62:f9:a1:88:63,CSE OFFICE,15,-88.53,1.31,-89.0,9,0.0
34,18,0a:54:a5:5f:17:37,Galaxy S22C48A,2,-73.0,1.0,-73.0,2,1.0
34,18,96:21:ee:e2:9f:97,Tanvir,1,-80.0,0.0,-80.0,1,0.0
34,18,4e:e8:ef:1a:c1:95,Mahdi,18,-61.78,2.22,-61.55,11,2.02
34,18,60:63:4c:31:37:48,dlink,15,-83.73,1.0,-84.0,9,0.0
34,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,12,-70.42,1.32,-71.0,7,0.0
34,18,34:60:f9:a1:88:56,,1,-76.0,0.0,-76.0,1,0.0
34,18,56:f1:5f:2e:f3:7a,Horion_yj,13,-74.46,1.45,-74.0,8,0.0
34,18,1a:50:a7:f3:20:79,DoYouKnow ,6,-84.33,2.13,-83.67,3,0.47
34,18,1c:61:b4:9c:7a:1a,,11,-85.82,0.57,-86.0,6,0.0
34,18,e2:fd:30:fe:69:73,Anirban,3,-72.67,2.62,-72.67,3,2.62
34,18,8a:c6:f0:bb:61:49,amim,1,-73.0,0.0,-73.0,1,0.0
34,18,36:20:f9:a1:88:62,CSE OFFICE,2,-69.5,1.5,-69.5,2,1.5
34,18,5e:a9:31:22:bb:0a,CSE-LAB,11,-73.0,0.0,-73.0,6,0.0
34,18,18:0f:76:c3:06:8d,CSE-304,3,-70.0,2.16,-70.0,3,2.16
34,18,10:62:eb:77:b7:42,CSE-G04,1,-58.0,0.0,-58.0,1,0.0
34,18,12:38:f1:f0:25:6e,OPPO F21 Pro,3,-65.33,0.94,-65.33,3,0.94
34,18,ee:ec:4e:98:5f:81,,1,-73.0,0.0,-73.0,1,0.0
34,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,6,-66.67,9.72,-64.0,3,0.0
34,18,34:60:f9:a1:88:63,,14,-87.0,0.93,-87.11,9,0.31
34,18,bc:22:28:21:55:6e,CSE-104,10,-81.0,0.0,-81.0,6,0.0
34,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),12,-67.83,2.23,-67.0,7,0.0
34,18,da:55:41:3a:44:5b,Ara,6,-54.83,3.58,-56.67,3,0.47
34,18,7a:ae:58:61:a1:27,NK,1,-68.0,0.0,-68.0,1,0.0
34,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,5,-66.2,0.98,-66.0,3,0.0
34,18,e8:65:d4:52:b3:b0,Room709,1,-91.0,0.0,-91.0,1,0.0
34,18,30:b5:c2:ea:5b:44,DataLab@BUET,5,-65.4,0.8,-65.0,3,0.0
34,18,c6:ef:10:ee:57:ec,pixel,1,-68.0,0.0,-68.0,1,0.0
34,18,1c:61:b4:9c:79:f2,,4,-75.0,1.73,-75.0,4,1.73
34,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,4,-66.5,0.87,-66.5,4,0.87
34,18,00:04:56:fe:23:e7,00002DhkSknAp1,4,-87.75,1.3,-87.75,4,1.3
34,18,fa:b5:62:5b:af:73,Redmi Note 10S,3,-78.0,0.0,-78.0,3,0.0
35,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-83.61,4.06,-85.27,11,2.0
35,18,56:f1:5f:2e:f3:7a,Horion_yj,17,-81.71,3.3,-81.5,10,1.5
35,18,4e:1d:99:39:cc:3e,Galaxy A324007,15,-83.07,3.02,-82.44,9,1.26
35,18,e2:fd:30:fe:69:73,Anirban,17,-78.18,2.73,-77.8,10,1.66
35,18,60:63:4c:31:37:40,CSE-303,12,-64.67,1.55,-64.0,7,0.0
35,18,c2:3b:04:a2:01:1f,getIP().hackDevice(),16,-82.94,3.85,-82.33,9,2.49
35,18,34:60:f9:a1:88:57,,2,-92.0,2.0,-92.0,2,2.0
35,18,76:75:55:f3:a7:bd,Redmi Note 13 Pro,2,-65.5,6.5,-65.5,2,6.5
35,18,62:d5:76:41:44:83,Pixel,18,-69.33,5.51,-68.64,11,4.68
35,18,34:60:f9:a1:88:63,,1,-95.0,0.0,-95.0,1,0.0
35,18,bc:22:28:21:09:22,,14,-77.07,6.62,-80.0,9,0.0
35,18,bc:22:28:21:09:21,,16,-77.38,6.79,-80.11,9,1.66
35,18,70:4c:a5:f5:9b:88,BUET-Free-WiFi,1,-87.0,0.0,-87.0,1,0.0
35,18,7a:ec:99:a0:87:01,Abhishek's A55,18,-60.72,4.15,-61.0,11,2.13
35,18,00:22:b0:05:f3:bc,CSE-204,1,-65.0,0.0,-65.0,1,0.0
35,18,c6:10:ef:ee:57:ec,pixel,18,-79.0,4.11,-80.27,11,1.6
35,18,12:38:f1:f0:25:6e,OPPO F21 Pro,4,-65.0,3.67,-65.0,4,3.67
35,18,0a:54:a5:5f:17:37,Galaxy S22C48A,12,-79.42,3.68,-81.0,7,0.0
35,18,96:21:ee:e2:9f:97,Tanvir,14,-68.86,1.46,-68.44,9,0.83
35,18,8e:fa:5f:79:06:05,Ei j eta amar wifi,18,-73.28,3.66,-72.64,11,0.88
35,18,1a:50:a7:f3:20:79,DoYouKnow ,1,-88.0,0.0,-88.0,1,0.0
35,18,36:62:f9:a1:88:63,CSE OFFICE,1,-87.0,0.0,-87.0,1,0.0
35,18,1a:aa:2b:0a:98:c9,Ekta hotspot,5,-71.8,0.4,-72.0,3,0.0
35,18,36:62:f9:a1:88:57,CSE OFFICE,1,-90.0,0.0,-90.0,1,0.0
35,18,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,17,-67.29,2.44,-67.2,10,1.83
35,18,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,14,-52.64,11.69,-57.56,9,6.91
35,18,c2:c4:fb:a2:01:1f,getIP().hackDevice(),11,-67.55,1.72,-67.0,6,0.0
35,18,24:2f:d0:88:39:a2,,10,-88.0,0.0,-88.0,6,0.0
35,18,34:60:f9:a1:88:56,,10,-78.0,0.0,-78.0,6,0.0
35,18,26:2f:d0:88:39:a2,IAC,10,-88.0,0.0,-88.0,6,0.0
35,18,ba:61:33:5d:51:8b,Oggy,2,-72.0,3.0,-72.0,2,3.0
35,18,da:55:41:3a:44:5b,Ara,5,-70.0,2.45,-69.67,3,2.36
35,18,fa:b5:62:5b:af:73,Redmi Note 10S,3,-65.33,6.8,-65.33,3,6.8
35,18,42:91:83:46:e0:61,Churoot,6,-75.33,0.75,-75.0,3,0.0
35,18,bc:22:28:21:55:6e,CSE-104,1,-93.0,0.0,-93.0,1,0.0
35,18,30:b5:c2:ea:5b:44,DataLab@BUET,5,-67.2,2.4,-68.0,3,1.41
35,18,a2:52:b1:d0:08:4c,,1,-86.0,0.0,-86.0,1,0.0
35,18,00:22:b0:05:f3:51,CSE-108,1,-92.0,0.0,-92.0,1,0.0
35,18,34:60:f9:a1:88:62,,1,-75.0,0.0,-75.0,1,0.0
35,18,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,3,-81.0,0.0,-81.0,3,0.0
36,18,62:d5:76:41:44:83,Pixel,12,-84.67,0.85,-85.0,7,0.0
36,18,2c:fe:e2:59:d0:c2,Horion_e9,18,-81.61,4.85,-82.36,11,1.15
36,18,1a:aa:2b:0a:98:c9,Ekta hotspot,13,-76.62,1.27,-76.12,8,0.33
36,18,c2:c4:fb:a2:01:1f,getIP().hackDevice(),18,-58.78,2.76,-59.45,11,1.23
36,18,bc:22:28:21:09:22,,15,-66.53,3.61,-65.56,9,2.91
36,18,ba:61:33:5d:51:8b,Oggy,12,-72.67,3.22,-74.0,7,0.0
36,18,42:91:83:46:e0:61,Churoot,12,-59.08,7.54,-56.0,7,0.0
36,18,7a:ec:99:a0:87:01,Abhishek's A55,16,-63.38,4.5,-62.0,9,2.83
36,18,52:29:6f:70:e8:02,Shakshor,3,-87.67,3.86,-87.67,3,3.86
36,18,00:22:b0:05:f3:bc,CSE-204,17,-70.12,4.92,-72.4,10,1.8
36,18,8a:c6:f0:bb:61:49,amim,12,-71.42,1.71,-71.0,7,0.0
36,18,7a:ae:58:61:a1:27,NK,12,-71.67,2.17,-72.0,7,0.0
36,18,18:0f:76:c3:06:8d,CSE-304,12,-68.58,3.59,-67.0,7,0.0
36,18,c6:10:ef:ee:57:ec,pixel,17,-82.47,8.13,-80.6,10,6.48
