entryId,numOfScans,macAddress,ssid,countOfMac,avgStrength,stdDev,avgStrengthNoOutliers,countNoOutliers,stdDevNoOutliers
16,18,bc:22:28:21:09:21,,9,-70.89,0.57,-71.0,6,0.0
16,18,36:62:f9:a1:88:63,CSE OFFICE,6,-91.33,1.7,-92.0,3,1.41
16,18,60:63:4c:31:37:48,dlink,18,-85.11,1.15,-84.91,11,0.51
16,18,36:20:f9:a1:88:62,CSE OFFICE,5,-66.8,3.19,-67.0,3,2.94
16,18,60:63:4c:31:37:40,CSE-303,5,-60.2,1.47,-60.0,3,1.41
16,18,30:b5:c2:ea:5b:44,DataLab@BUET,7,-63.71,1.48,-64.0,4,1.0
16,18,bc:22:28:21:55:6e,CSE-104,4,-82.0,0.0,-82.0,4,0.0
16,18,36:20:f9:a1:88:56,CSE OFFICE,2,-73.0,0.0,-73.0,2,0.0
16,18,00:22:b0:05:f3:bc,CSE-204,4,-67.0,5.0,-67.0,4,5.0
16,18,18:0f:76:c3:06:8d,CSE-304,2,-74.0,0.0,-74.0,2,0.0
17,18,bc:22:28:21:09:21,,7,-69.14,3.23,-71.0,4,0.0
17,18,36:20:f9:a1:88:62,CSE OFFICE,5,-70.0,0.0,-70.0,3,0.0
17,18,60:63:4c:31:37:48,dlink,18,-85.72,1.56,-86.18,11,1.11
17,18,5e:a9:31:22:bb:0a,CSE-LAB,2,-69.0,0.0,-69.0,2,0.0
17,18,18:0f:76:c3:06:8d,CSE-304,2,-70.0,0.0,-70.0,2,0.0
17,18,36:62:f9:a1:88:63,CSE OFFICE,4,-89.5,1.5,-89.5,4,1.5
17,18,30:b5:c2:ea:5b:44,DataLab@BUET,2,-67.0,2.0,-67.0,2,2.0
17,18,00:22:b0:05:f3:bc,CSE-204,1,-60.0,0.0,-60.0,1,0.0
17,18,10:62:eb:77:b7:42,CSE-G04,1,-75.0,0.0,-75.0,1,0.0
17,18,bc:22:28:21:09:24,CSE-205,1,-64.0,0.0,-64.0,1,0.0
17,18,36:62:f9:a1:88:57,CSE OFFICE,1,-92.0,0.0,-92.0,1,0.0
17,18,60:63:4c:31:37:40,CSE-303,9,-58.11,0.31,-58.0,6,0.0
19,11,36:62:f9:a1:88:57,CSE OFFICE,11,-87.82,0.39,-88.0,6,0.0
19,11,bc:22:28:21:09:21,,2,-64.0,2.0,-64.0,2,2.0
19,11,10:62:eb:77:b7:42,CSE-G04,1,-76.0,0.0,-76.0,1,0.0
19,11,36:62:f9:a1:88:63,CSE OFFICE,10,-87.0,0.45,-87.0,6,0.0
19,11,5e:a9:31:22:bb:0a,CSE-LAB,1,-64.0,0.0,-64.0,1,0.0
20,18,bc:22:28:21:09:21,,8,-69.25,3.46,-70.8,5,1.6
20,18,36:20:f9:a1:88:56,CSE OFFICE,8,-66.38,2.87,-66.4,5,2.58
20,18,30:b5:c2:ea:5b:44,DataLab@BUET,3,-68.0,4.08,-68.0,3,4.08
20,18,36:62:f9:a1:88:57,CSE OFFICE,5,-92.4,0.8,-92.0,3,0.0
20,18,36:62:f9:a1:88:63,CSE OFFICE,6,-92.17,0.9,-92.0,3,0.0
20,18,60:63:4c:31:37:40,CSE-303,15,-65.4,3.63,-64.78,9,2.86
21,18,bc:22:28:21:09:24,CSE-205,7,-57.29,2.55,-57.25,4,1.64
21,18,bc:22:28:21:09:21,,16,-60.06,2.7,-60.11,9,0.31
21,18,36:20:f9:a1:88:62,CSE OFFICE,4,-67.75,3.9,-67.75,4,3.9
21,18,60:63:4c:31:37:40,CSE-303,10,-70.4,1.8,-71.0,6,0.0
21,18,36:62:f9:a1:88:63,CSE OFFICE,15,-88.53,0.96,-88.33,9,0.67
21,18,36:62:f9:a1:88:57,CSE OFFICE,10,-89.6,1.2,-90.0,6,0.0
21,18,30:b5:c2:ea:5b:44,DataLab@BUET,9,-69.0,0.0,-69.0,6,0.0
21,18,00:22:b0:05:f3:bc,CSE-204,10,-58.8,2.4,-58.0,6,0.0
21,18,10:62:eb:77:b7:42,CSE-G04,9,-76.0,0.0,-76.0,6,0.0
21,18,18:0f:76:c3:06:8d,CSE-304,1,-69.0,0.0,-69.0,1,0.0
22,18,60:63:4c:31:37:40,CSE-303,14,-55.5,2.75,-55.22,9,2.3
22,18,36:20:f9:a1:88:62,CSE OFFICE,12,-65.58,0.95,-65.86,7,0.35
22,18,bc:22:28:21:09:24,CSE-205,3,-57.0,1.41,-57.0,3,1.41
22,18,bc:22:28:21:09:21,,5,-61.4,4.03,-61.33,3,3.68
22,18,36:62:f9:a1:88:63,CSE OFFICE,17,-90.35,2.08,-90.6,10,1.43
22,18,18:0f:76:c3:06:8d,CSE-304,9,-69.0,1.41,-69.0,6,0.0
22,18,00:22:b0:05:f3:bc,CSE-204,1,-69.0,0.0,-69.0,1,0.0
23,18,36:62:f9:a1:88:63,CSE OFFICE,2,-85.5,0.5,-85.5,2,0.5
23,18,60:63:4c:31:37:40,CSE-303,5,-55.0,0.63,-55.0,3,0.0
23,18,30:b5:c2:ea:5b:44,DataLab@BUET,1,-64.0,0.0,-64.0,1,0.0
23,18,bc:22:28:21:55:6e,CSE-104,1,-76.0,0.0,-76.0,1,0.0
24,18,bc:22:28:21:09:24,CSE-205,12,-49.17,4.22,-47.71,7,1.75
24,18,36:20:f9:a1:88:56,CSE OFFICE,2,-67.0,1.0,-67.0,2,1.0
24,18,36:20:f9:a1:88:62,CSE OFFICE,7,-63.0,1.6,-63.0,4,1.0
24,18,60:63:4c:31:37:40,CSE-303,11,-60.82,0.57,-61.0,6,0.0
24,18,36:62:f9:a1:88:63,CSE OFFICE,18,-87.94,2.82,-87.82,11,1.75
