scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
17949,67,3,5200,60:63:4c:31:37:48,dlink,-72
17950,67,3,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-86
17951,67,3,2452,34:60:f9:a1:88:56,,-54
17952,67,3,2437,70:4c:a5:64:bc:60,BUET-Free-WiFi,-82
17953,67,3,2452,34:60:f9:a1:88:62,,-67
17954,67,3,2462,00:1e:2a:ba:c8:20,CSE-401,-77
17955,67,3,2437,70:4c:a5:64:bc:61,eduroam,-82
17956,67,3,2462,70:4c:a5:64:bf:18,BUET-Free-WiFi,-71
17957,67,3,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-64
17958,67,3,2462,70:4c:a5:95:b6:01,eduroam,-84
17959,67,3,5785,bc:22:28:21:09:b8,,-75
17960,67,3,5785,bc:22:28:21:09:b7,CSE-206,-75
17961,67,3,2442,28:87:ba:35:8b:ea,4s,-84
17962,67,3,2462,34:e8:94:10:7d:fa,Hall of Fame,-58
17963,67,3,2452,36:20:f9:a1:88:62,CSE OFFICE,-67
17964,67,3,5765,36:62:f9:a1:88:63,CSE OFFICE,-85
17965,67,3,5765,36:62:f9:a1:88:57,CSE OFFICE,-77
17966,67,3,2437,bc:22:28:21:09:ba,CSE-206,-70
17967,67,3,2437,be:ed:be:10:4e:dc,Shabab's Galaxy A52,-74
17968,67,3,2452,36:20:f9:a1:88:56,CSE OFFICE,-55
17969,67,3,2412,00:22:b0:05:f3:bc,CSE-204,-46
17970,67,3,2422,1c:61:b4:9c:7a:1a,,-80
17971,67,3,2412,bc:22:28:21:55:6e,CSE-104,-71
17972,67,3,2437,70:4c:a5:95:a4:18,BUET-Free-WiFi,-91
17973,67,3,2412,18:0f:76:c3:06:8d,CSE-304,-65
17974,67,4,2437,7a:da:88:f6:5d:8c,,-87
17975,67,4,2412,70:4c:a5:95:92:f1,eduroam,-88
17976,67,4,2432,60:63:4c:31:37:40,CSE-303,-52
17977,67,4,2422,1e:61:b4:ac:7a:1a,CSE-306BL,-80
17978,67,4,2437,74:da:88:f6:5d:8c,Mimi,-84
17979,67,4,5200,60:63:4c:31:37:48,dlink,-72
17980,67,4,2472,78:98:e8:38:3b:04,Arham 2.5G Network,-85
17981,67,4,2452,34:60:f9:a1:88:56,,-55
17982,67,4,2417,5c:e9:31:22:c8:de,,-80
17983,67,4,2437,70:4c:a5:64:bc:60,BUET-Free-WiFi,-83
17984,67,4,2417,5c:e9:31:22:be:d6,,-81
17985,67,4,2437,70:4c:a5:64:bc:61,eduroam,-85
17986,67,4,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-61
17987,67,4,2462,70:4c:a5:95:b6:01,eduroam,-86
17988,67,4,5785,bc:22:28:21:09:b8,,-77
17989,67,4,5785,bc:22:28:21:09:b7,CSE-206,-77
17990,67,4,2442,28:87:ba:35:8b:ea,4s,-83
17991,67,4,2462,34:e8:94:10:7d:fa,Hall of Fame,-66
17992,67,4,2457,c8:e7:d8:82:59:3c,Room 704,-87
17993,67,4,2417,5e:a9:31:22:c8:de,CSE-LAB,-81
17994,67,4,2417,5c:e9:31:22:bf:96,,-85
17995,67,4,2462,60:63:4c:31:37:60,CSE-306,-74
17996,67,4,2452,36:20:f9:a1:88:62,CSE OFFICE,-69
17997,67,4,2417,5e:a9:31:22:bf:96,CSE-LAB,-82
17998,67,4,5765,36:62:f9:a1:88:57,CSE OFFICE,-76
17999,67,4,2437,bc:22:28:21:09:ba,CSE-206,-68
18000,67,4,2437,be:ed:be:10:4e:dc,Shabab's Galaxy A52,-74
18001,67,4,2452,36:20:f9:a1:88:56,CSE OFFICE,-55
