entryId,numOfScans,macAddress,ssid,countOfMac,avgStrength,stdDev,avgStrengthNoOutliers,countNoOutliers,stdDevNoOutliers
19,5,30:b5:c2:ea:5b:44,DataLab@BUET,1,-78.0,0.0,-78.0,1,0.0
20,20,36:20:f9:a1:88:62,CSE OFFICE,18,-63.11,3.26,-63.11,18,3.26
20,20,18:0f:76:c3:06:8d,CSE-304,6,-65.83,2.91,-64.6,5,1.02
20,20,36:62:f9:a1:88:63,CSE OFFICE,10,-83.3,1.95,-83.3,10,1.95
20,20,30:b5:c2:ea:5b:44,DataLab@BUET,16,-67.75,1.68,-67.38,13,0.49
20,20,60:63:4c:31:37:40,CSE-303,7,-59.71,3.15,-59.0,5,0.0
20,20,00:22:b0:05:f3:bc,CSE-204,13,-75.54,5.23,-75.54,13,5.23
21,20,00:22:b0:05:f3:bc,CSE-204,10,-70.1,4.01,-70.1,10,4.01
21,20,30:b5:c2:ea:5b:44,DataLab@BUET,9,-72.0,2.54,-72.0,9,2.54
21,20,36:20:f9:a1:88:62,CSE OFFICE,8,-73.62,0.7,-74.0,6,0.0
21,20,36:20:f9:a1:88:56,CSE OFFICE,2,-74.0,1.0,-74.0,2,1.0
21,20,60:63:4c:31:37:40,CSE-303,2,-79.0,0.0,-79.0,2,0.0
21,20,18:0f:76:c3:06:8d,CSE-304,5,-74.0,0.0,-74.0,5,0.0
22,20,30:b5:c2:ea:5b:44,DataLab@BUET,9,-65.22,3.42,-64.12,8,1.54
