scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
197,2,10,5805,36:62:f9:a1:88:63,CSE OFFICE,-96
198,2,10,5805,36:62:f9:a1:88:57,CSE OFFICE,-87
199,2,10,5785,bc:22:28:21:09:22,,-76
200,2,10,5785,bc:22:28:21:09:21,CSE-205,-76
201,2,10,2412,00:22:b0:05:f3:bc,CSE-204,-57
202,2,11,5180,60:63:4c:31:37:48,dlink,-86
203,2,11,5785,bc:22:28:21:09:b8,,-97
204,2,11,5785,bc:22:28:21:09:b7,,-94
205,2,11,5745,52:29:6f:70:e8:02,Shakshor,-86
206,2,11,2412,00:22:b0:05:f3:bc,CSE-204,-67
207,2,12,5180,60:63:4c:31:37:48,dlink,-86
208,2,12,5785,bc:22:28:21:09:b8,,-97
209,2,12,5785,bc:22:28:21:09:b7,,-94
210,2,12,5745,52:29:6f:70:e8:02,Shakshor,-86
211,2,12,2412,00:22:b0:05:f3:bc,CSE-204,-67
212,2,13,5180,60:63:4c:31:37:48,dlink,-84
213,2,13,5785,bc:22:28:21:09:21,CSE-205,-79
214,2,13,2412,00:22:b0:05:f3:bc,CSE-204,-59
215,2,14,5180,60:63:4c:31:37:48,dlink,-84
216,2,14,5785,bc:22:28:21:09:21,CSE-205,-79
217,2,14,2412,00:22:b0:05:f3:bc,CSE-204,-59
218,2,15,5180,60:63:4c:31:37:48,dlink,-88
219,2,15,5785,bc:22:28:21:09:b8,,-87
220,2,15,5745,52:29:6f:70:e8:02,Shakshor,-88
221,2,15,5805,36:62:f9:a1:88:57,CSE OFFICE,-91
222,2,15,5785,bc:22:28:21:09:21,CSE-205,-77
223,2,15,2412,00:22:b0:05:f3:bc,CSE-204,-68
224,2,16,5180,60:63:4c:31:37:48,dlink,-88
225,2,16,5785,bc:22:28:21:09:b8,,-87
226,2,16,5745,52:29:6f:70:e8:02,Shakshor,-88
227,2,16,5805,36:62:f9:a1:88:57,CSE OFFICE,-91
228,2,16,5785,bc:22:28:21:09:21,CSE-205,-77
229,2,16,2412,00:22:b0:05:f3:bc,CSE-204,-68
230,2,17,5805,34:60:f9:a1:88:57,,-94
231,2,17,5180,60:63:4c:31:37:48,dlink,-91
232,2,17,5745,52:29:6f:70:e8:02,Shakshor,-84
233,2,17,5805,36:62:f9:a1:88:57,CSE OFFICE,-96
234,2,17,5785,bc:22:28:21:09:22,,-78
235,2,17,5785,bc:22:28:21:09:21,CSE-205,-77
236,2,17,2412,00:22:b0:05:f3:bc,CSE-204,-56
237,2,18,5805,34:60:f9:a1:88:57,,-94
238,2,18,5180,60:63:4c:31:37:48,dlink,-91
239,2,18,5745,52:29:6f:70:e8:02,Shakshor,-84
240,2,18,5805,36:62:f9:a1:88:57,CSE OFFICE,-96
241,2,18,5785,bc:22:28:21:09:22,,-78
242,2,18,5785,bc:22:28:21:09:21,CSE-205,-77
243,2,18,2412,00:22:b0:05:f3:bc,CSE-204,-56
244,2,19,2432,60:63:4c:31:37:40,CSE-303,-63
245,2,19,5180,60:63:4c:31:37:48,dlink,-86
246,2,19,5805,34:60:f9:a1:88:63,,-94
247,2,19,5785,bc:22:28:21:09:b8,,-88
248,2,19,5745,52:29:6f:70:e8:02,Shakshor,-90
249,2,19,5805,36:62:f9:a1:88:63,CSE OFFICE,-94
250,2,19,2432,5c:e9:31:22:bb:0a,,-70
251,2,19,5785,bc:22:28:21:09:21,CSE-205,-77
252,2,19,2412,00:22:b0:05:f3:bc,CSE-204,-73
253,2,19,2432,5e:a9:31:22:bb:0a,CSE-LAB,-71
254,3,0,2422,26:2f:d0:88:39:a2,IAC,-56
255,3,0,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
256,3,0,5785,bc:22:28:21:09:22,,-68
257,3,0,5785,bc:22:28:21:09:21,CSE-205,-68
258,3,0,2417,1e:61:b4:ac:79:f2,CSE-306BL,-75
259,3,0,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
260,3,0,2422,24:2f:d0:88:39:a2,,-63
261,3,0,2412,56:24:f1:d4:40:ff,Redmi Note 10,-65
262,3,0,2412,a6:59:c9:64:d6:36,Pixel_5325,-54
263,3,0,5745,52:29:6f:70:e8:02,Shakshor,-85
264,3,0,2412,00:22:b0:05:f3:bc,CSE-204,-53
265,3,0,5785,bc:22:28:21:09:b7,,-80
266,3,0,5805,26:2a:d0:88:39:a3,IAC,-93
267,3,0,5805,36:62:f9:a1:88:63,CSE OFFICE,-85
268,3,0,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-43
269,3,0,5765,70:4c:a5:95:a4:21,eduroam,-85
270,3,1,2432,5c:e9:31:22:bb:0a,,-60
271,3,1,2457,34:60:f9:a1:88:62,,-64
272,3,1,2422,26:2f:d0:88:39:a2,IAC,-64
273,3,1,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-62
274,3,1,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
275,3,1,5785,bc:22:28:21:09:21,CSE-205,-74
276,3,1,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
277,3,1,2412,a6:59:c9:64:d6:36,Pixel_5325,-54
278,3,1,5745,52:29:6f:70:e8:02,Shakshor,-82
279,3,1,2412,00:22:b0:05:f3:bc,CSE-204,-55
280,3,1,5805,5e:ea:31:22:bf:97,CSE-LAB,-88
281,3,1,2457,36:20:f9:a1:88:62,CSE OFFICE,-61
282,3,1,5805,36:62:f9:a1:88:63,CSE OFFICE,-87
283,3,1,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-40
284,3,1,2462,34:e8:94:10:7d:fa,Hall of Fame,-61
285,3,1,5765,70:4c:a5:95:a4:21,eduroam,-85
286,3,2,2447,50:eb:f6:17:73:b8,SHAN,-82
287,3,2,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
288,3,2,5785,bc:22:28:21:09:22,,-74
289,3,2,5785,bc:22:28:21:09:21,CSE-205,-74
290,3,2,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
291,3,2,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
292,3,2,5745,52:29:6f:70:e8:02,Shakshor,-82
293,3,2,5785,bc:22:28:21:09:b7,,-79
294,3,2,2432,60:63:4c:31:37:40,CSE-303,-52
295,3,2,2412,18:0f:76:c3:06:8d,CSE-304,-51
296,3,2,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
297,3,2,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
298,3,2,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
299,3,3,2447,50:eb:f6:17:73:b8,SHAN,-82
300,3,3,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
301,3,3,5785,bc:22:28:21:09:22,,-74
302,3,3,5785,bc:22:28:21:09:21,CSE-205,-74
303,3,3,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
304,3,3,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
305,3,3,5745,52:29:6f:70:e8:02,Shakshor,-82
306,3,3,5785,bc:22:28:21:09:b7,,-79
307,3,3,2432,60:63:4c:31:37:40,CSE-303,-52
308,3,3,2412,18:0f:76:c3:06:8d,CSE-304,-51
309,3,3,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
310,3,3,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
311,3,3,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
312,3,4,2447,50:eb:f6:17:73:b8,SHAN,-82
313,3,4,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
314,3,4,5785,bc:22:28:21:09:22,,-74
315,3,4,5785,bc:22:28:21:09:21,CSE-205,-74
316,3,4,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
317,3,4,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
318,3,4,5745,52:29:6f:70:e8:02,Shakshor,-82
319,3,4,5785,bc:22:28:21:09:b7,,-79
320,3,4,2432,60:63:4c:31:37:40,CSE-303,-52
321,3,4,2412,18:0f:76:c3:06:8d,CSE-304,-51
322,3,4,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
323,3,4,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
324,3,4,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
325,3,5,2447,50:eb:f6:17:73:b8,SHAN,-82
326,3,5,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
327,3,5,5785,bc:22:28:21:09:22,,-74
328,3,5,5785,bc:22:28:21:09:21,CSE-205,-74
329,3,5,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
330,3,5,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
331,3,5,5745,52:29:6f:70:e8:02,Shakshor,-82
332,3,5,5785,bc:22:28:21:09:b7,,-79
333,3,5,2432,60:63:4c:31:37:40,CSE-303,-52
334,3,5,2412,18:0f:76:c3:06:8d,CSE-304,-51
335,3,5,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
336,3,5,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
337,3,5,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
338,3,6,2447,50:eb:f6:17:73:b8,SHAN,-82
339,3,6,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
340,3,6,5785,bc:22:28:21:09:22,,-74
341,3,6,5785,bc:22:28:21:09:21,CSE-205,-74
342,3,6,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
343,3,6,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
344,3,6,5745,52:29:6f:70:e8:02,Shakshor,-82
345,3,6,5785,bc:22:28:21:09:b7,,-79
346,3,6,2432,60:63:4c:31:37:40,CSE-303,-52
347,3,6,2412,18:0f:76:c3:06:8d,CSE-304,-51
348,3,6,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
349,3,6,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
350,3,6,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
351,3,7,2447,50:eb:f6:17:73:b8,SHAN,-82
352,3,7,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
353,3,7,5785,bc:22:28:21:09:22,,-74
354,3,7,5785,bc:22:28:21:09:21,CSE-205,-74
355,3,7,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-74
356,3,7,2412,a6:59:c9:64:d6:36,Pixel_5325,-47
357,3,7,5745,52:29:6f:70:e8:02,Shakshor,-82
358,3,7,5785,bc:22:28:21:09:b7,,-79
359,3,7,2432,60:63:4c:31:37:40,CSE-303,-52
360,3,7,2412,18:0f:76:c3:06:8d,CSE-304,-51
361,3,7,2462,46:c4:90:f1:0a:2a,Galaxy S23 Ultra 8407,-56
362,3,7,5805,36:62:f9:a1:88:63,CSE OFFICE,-81
363,3,7,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-41
364,3,8,5745,52:29:6f:70:e8:02,Shakshor,-86
365,3,8,5785,bc:22:28:21:09:b7,,-78
366,3,8,5805,36:62:f9:a1:88:57,CSE OFFICE,-73
367,3,8,5785,bc:22:28:21:09:22,,-73
368,3,8,5785,bc:22:28:21:09:21,CSE-205,-73
369,3,8,5765,70:4c:a5:95:a4:20,BUET-Free-WiFi,-90
370,3,8,2462,26:94:5a:1b:90:4d,Tatakae🥷,-67
371,3,8,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-36
372,3,8,2462,34:e8:94:10:7d:fa,Hall of Fame,-69
373,3,8,2422,24:2f:d0:88:39:a2,,-54
374,3,8,5765,70:4c:a5:95:a4:21,eduroam,-88
375,3,8,5765,bc:22:28:21:55:6b,CSE-104,-80
376,3,9,2422,26:2f:d0:88:39:a2,IAC,-65
377,3,9,5805,36:62:f9:a1:88:57,CSE OFFICE,-75
378,3,9,5785,bc:22:28:21:09:21,CSE-205,-74
379,3,9,2457,36:20:f9:a1:88:56,CSE OFFICE,-51
380,3,9,2422,24:2f:d0:88:39:a2,,-63
381,3,9,2412,a6:59:c9:64:d6:36,Pixel_5325,-61
382,3,9,5745,52:29:6f:70:e8:02,Shakshor,-83
383,3,9,2412,00:22:b0:05:f3:bc,CSE-204,-57
384,3,9,5785,bc:22:28:21:09:b7,,-79
385,3,9,2432,60:63:4c:31:37:40,CSE-303,-64
386,3,9,2432,5e:a9:31:22:bb:0a,CSE-LAB,-53
387,3,9,5805,36:62:f9:a1:88:63,CSE OFFICE,-88
388,3,9,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-38
389,3,9,5805,34:60:f9:a1:88:57,,-75
390,3,10,2422,26:2f:d0:88:39:a2,IAC,-55
391,3,10,5805,34:60:f9:a1:88:63,,-87
392,3,10,5805,36:62:f9:a1:88:57,CSE OFFICE,-70
393,3,10,5785,bc:22:28:21:09:22,,-73
394,3,10,5785,bc:22:28:21:09:21,CSE-205,-74
395,3,10,5745,cc:32:e5:03:7d:ab,Salim_fast_network,-88
396,3,10,2462,26:94:5a:1b:90:4d,Tatakae🥷,-55
397,3,10,5805,24:2f:d0:88:39:a3,,-89
398,3,10,2412,a6:59:c9:64:d6:36,Pixel_5325,-61
399,3,10,5745,52:29:6f:70:e8:02,Shakshor,-81
400,3,10,2412,00:22:b0:05:f3:bc,CSE-204,-55
401,3,10,5765,70:4c:a5:95:a4:20,BUET-Free-WiFi,-82
402,3,10,5805,36:62:f9:a1:88:63,CSE OFFICE,-85
403,3,10,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-39
404,3,10,5765,70:4c:a5:95:a4:21,eduroam,-83
405,3,11,5805,36:62:f9:a1:88:57,CSE OFFICE,-71
406,3,11,5785,bc:22:28:21:09:22,,-72
407,3,11,5785,bc:22:28:21:09:21,CSE-205,-72
408,3,11,5805,5e:ea:31:22:bb:0b,CSE-LAB,-87
409,3,11,2462,26:94:5a:1b:90:4d,Tatakae🥷,-58
410,3,11,5805,24:2f:d0:88:39:a3,,-90
411,3,11,2462,70:4c:a5:95:b6:00,BUET-Free-WiFi,-89
412,3,11,5765,bc:22:28:21:55:6b,CSE-104,-79
413,3,11,5745,52:29:6f:70:e8:02,Shakshor,-83
414,3,11,5785,bc:22:28:21:09:b7,,-83
415,3,11,2432,5e:a9:31:22:be:d6,CSE-LAB,-77
416,3,11,5765,70:4c:a5:95:a4:20,BUET-Free-WiFi,-81
417,3,11,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-42
418,3,11,2462,34:e8:94:10:7d:fa,Hall of Fame,-76
419,3,11,5765,70:4c:a5:95:a4:21,eduroam,-81
420,3,12,5745,52:29:6f:70:e8:02,Shakshor,-81
421,3,12,2412,00:22:b0:05:f3:bc,CSE-204,-54
422,3,12,5805,34:60:f9:a1:88:63,,-77
423,3,12,5805,36:62:f9:a1:88:57,CSE OFFICE,-71
424,3,12,5785,bc:22:28:21:09:21,CSE-205,-74
425,3,12,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-81
