scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
1524,5,13,5785,bc:22:28:21:09:22,,-72
1525,5,13,5785,bc:22:28:21:09:21,CSE-205,-73
1526,5,13,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-71
1527,5,13,2417,10:62:eb:7d:61:95,Super girls,-77
1528,5,13,2417,d6:2c:9e:ee:4a:20,Jo,-64
1529,5,13,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-71
1530,5,14,2437,56:f1:5f:2e:f3:7a,Horion_yj,-86
1531,5,14,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-54
1532,5,14,2457,34:60:f9:a1:88:56,,-86
1533,5,14,2457,bc:22:28:21:09:24,CSE-205,-73
1534,5,14,5785,bc:22:28:21:09:21,CSE-205,-67
1535,5,14,2457,36:20:f9:a1:88:56,CSE OFFICE,-87
1536,5,14,2412,10:62:eb:77:b7:42,CSE-G04,-80
1537,5,14,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-94
1538,5,14,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-60
1539,5,14,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-66
1540,5,15,2437,56:f1:5f:2e:f3:7a,Horion_yj,-86
1541,5,15,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-54
1542,5,15,2457,34:60:f9:a1:88:56,,-86
1543,5,15,2457,bc:22:28:21:09:24,CSE-205,-73
1544,5,15,5785,bc:22:28:21:09:21,CSE-205,-67
1545,5,15,2457,36:20:f9:a1:88:56,CSE OFFICE,-87
1546,5,15,2412,10:62:eb:77:b7:42,CSE-G04,-80
1547,5,15,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-94
1548,5,15,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-60
1549,5,15,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-66
1550,5,16,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-79
1551,5,16,2462,26:94:5a:1b:90:4d,Tatakae🥷,-83
1552,5,16,5785,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,-48
1553,5,16,2462,60:63:4c:31:37:60,CSE-306,-94
1554,5,16,2457,36:20:f9:a1:88:62,CSE OFFICE,-77
1555,5,16,5805,36:62:f9:a1:88:63,CSE OFFICE,-95
1556,5,16,5180,60:63:4c:31:37:48,dlink,-94
1557,5,16,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-67
1558,5,16,5805,34:60:f9:a1:88:63,,-94
1559,5,16,5785,bc:22:28:21:09:22,,-74
1560,5,16,5785,bc:22:28:21:09:21,CSE-205,-74
1561,5,16,2412,10:62:eb:77:b7:42,CSE-G04,-78
1562,5,16,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-90
1563,5,16,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-68
1564,5,16,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-68
1565,5,16,2442,cc:2d:21:3e:9d:18,Lapatta Ladies,-92
1566,5,16,2452,b0:19:21:f7:f8:83,Room no. 614,-87
1567,5,17,5200,2c:fe:e2:59:d0:c2,Horion_e9,-68
1568,5,17,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-89
1569,5,17,2462,26:94:5a:1b:90:4d,Tatakae🥷,-74
1570,5,17,5785,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,-48
1571,5,17,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-70
1572,5,17,2457,bc:22:28:21:09:24,CSE-205,-68
1573,5,17,5785,bc:22:28:21:09:21,CSE-205,-72
1574,5,17,2412,18:0f:76:c3:06:8d,CSE-304,-78
1575,5,17,2457,36:20:f9:a1:8b:8e,CSE OFFICE,-83
1576,5,17,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-65
1577,5,17,2452,b0:19:21:f7:f8:83,Room no. 614,-85
1578,5,18,5200,2c:fe:e2:59:d0:c2,Horion_e9,-71
1579,5,18,2462,26:94:5a:1b:90:4d,Tatakae🥷,-71
1580,5,18,2472,34:0a:33:6d:af:1e,Room 913,-97
1581,5,18,5785,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,-46
1582,5,18,2437,8e:94:9f:cb:b9:b0,Fuad's A54,-62
1583,5,18,5805,36:62:f9:a1:88:63,CSE OFFICE,-96
1584,5,18,5180,60:63:4c:31:37:48,dlink,-94
1585,5,18,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-72
1586,5,18,2457,bc:22:28:21:09:24,CSE-205,-67
1587,5,18,2417,d6:2c:9e:ee:4a:20,Jo,-59
1588,5,18,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-65
1589,5,18,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-68
1590,5,18,2452,cc:2d:21:36:d7:90,Savage-us,-92
1591,5,19,5200,2c:fe:e2:59:d0:c2,Horion_e9,-70
1592,5,19,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-91
1593,5,19,2462,26:94:5a:1b:90:4d,Tatakae🥷,-69
1594,5,19,5785,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,-49
1595,5,19,2437,56:f1:5f:2e:f3:7a,Horion_yj,-84
1596,5,19,5180,60:63:4c:31:37:48,dlink,-94
1597,5,19,2412,bc:62:ce:6a:3a:2a,RBH 204,-87
1598,5,19,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-62
1599,5,19,2472,34:0a:33:6a:24:5e,ROOM-713,-94
1600,5,19,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-81
1601,5,19,2412,10:62:eb:77:b7:42,CSE-G04,-77
1602,5,19,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-61
1603,5,19,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-66
1604,6,0,2462,26:94:5a:1b:90:4d,Tatakae🥷,-65
1605,6,0,2437,56:f1:5f:2e:f3:7a,Horion_yj,-79
1606,6,0,2437,46:44:d1:b3:33:78,Galaxy M12 396F,-54
1607,6,0,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-73
1608,6,0,2462,8e:f6:fd:8d:6d:a4,POCO X3 Pro,-48
1609,6,0,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-63
1610,6,0,5785,bc:22:28:21:09:22,,-56
1611,6,0,5785,bc:22:28:21:09:21,CSE-205,-56
1612,6,1,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-72
1613,6,1,5785,bc:22:28:21:09:21,CSE-205,-58
1614,6,1,2412,00:22:b0:05:f3:bc,CSE-204,-67
1615,6,2,2437,56:f1:5f:2e:f3:7a,Horion_yj,-82
